Master TS,File TS Start,File Timestamp End,File Label / Entries: 1887,File Name,Track Number,entry type,note,Track Name,Track Artist,Speed vs. Original,File Analysis Complete,Master TS in hh:mm:ss,Master TS in mm,,,,,,,,,,,,,,,,,,,,
-1511.944,-1511.944,-1511.944,file start: d-25-000b.wav,d-25-000b.wav,,File Start,,,,,,-0.01749935185,-25.19906667,
2134.77181,1031.92381,1317.63,start011: ID: Tricky - Piano (The Green Stinky Mix),d019-040.wav,11.0,TrackStart,,Piano (The Green Stinky Mix),Tricky,,,0.02470800706,35.57953017
2136.173507,1033.325507,1033.325507,orig010 end: A,d019-040.wav,11.0,Orig End,010: A,Piano (The Green Stinky Mix),Tricky,,,0.02472423041,35.60289178
2137.321536,1034.473536,1037.734081,orig011 sync: A drum start,d019-040.wav,11.0,Orig Sync,011 A drum start,,,,,0.02473751778,35.6220256
2137.321536,1034.473536,1037.734081,track sync: A drum start,d019-040.wav,11.0,Track Sync,011 A drum start,,,,,0.02473751778,35.6220256
2137.500747,1034.652747,1034.654225,note: ...drums,d019-040.wav,11.0,Note,...drums,Piano (The Green Stinky Mix),Tricky,,,0.02473959198,35.62501245
2140.404473,1037.556473,1037.556473,orig010 end: C,d019-040.wav,11.0,Orig End,010: C,Piano (The Green Stinky Mix),Tricky,,,0.02477319992,35.67340788
2415.886231,1313.038231,1313.038231,orig012 start: A,d019-040.wav,11.0,Orig Start,012: A,Piano (The Green Stinky Mix),Tricky,,,0.02796164619,40.26477052
2415.886231,1313.038231,1313.038231,orig012 start: A,d019-040.wav,11.0,Orig Start,012: A,Piano (The Green Stinky Mix),Tricky,,,0.02796164619,40.26477052
2417.837329,1314.989329,1316.637946,orig011 sync: B beat out,d019-040.wav,11.0,Orig Sync,011 B beat out,,,,,0.02798422834,40.29728882
2418.302287,1315.454287,1317.102904,track sync: B beat out,d019-040.wav,11.0,Track Sync,011 B beat out,,,1.0016575109551855,,0.0279896098,40.30503812
2420.48,1317.632,1317.632,file end: d019-040.wav COMPLETED,d019-040.wav,11.0,File End,d019-040.wav COMPLETED,Piano (The Green Stinky Mix),Tricky,,,0.02801481481,40.34133333
2420.48,1317.632,1317.632,note: file start sync: d041-064.wav 2420.48 verified d026-045,d019-040.wav,11.0,Note,file start sync: d041-064.wav 2420.48 verified d026-045,Piano (The Green Stinky Mix),Tricky,,,0.02801481481,40.34133333
2420.48,1317.632,1317.632,orig012 note: d041-064 start,d019-040.wav,11.0,Orig Note,012: d041-064 start,Piano (The Green Stinky Mix),Tricky,,,0.02801481481,40.34133333
2420.4880000000003,1317.64,1317.64,note: file_d041-064: covered in in d026-073b.labels,d019-040.wav,11.0,Note,file_d041-064: covered in in d026-073b.labels,Piano (The Green Stinky Mix),Tricky,,,0.02801490741,40.34146667
2420.9867759999997,1318.138776,1320.99483,note: file_d041-064: track sync A raise your face to the sun,d019-040.wav,11.0,Note,file_d041-064: track sync A raise your face to the sun,Piano (The Green Stinky Mix),Tricky,,,0.02802068028,40.3497796
2420.9867759999997,1318.138776,1320.99483,orig012 note: orig012 sync A,d019-040.wav,11.0,Orig Note,012: orig012 sync A,Piano (The Green Stinky Mix),Tricky,,,0.02802068028,40.3497796
